Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x0e8f022f768a843b25019ef60cceebad644c1858,0,164.01,0.0,328.02,2,4.849989,96.150011,50.5,1.15,50.499487,4,101.0,0.001026218
0x47d9f17024c651f6a58aa5421c4809313d9be6b7,1,885.11,9.92,8045.35,8,0.00614523,0.03,0.01326815375,0.0,0.0088888888888888,17,0.10614523,0.02614523
0x48e805e7c65269ddee34bdf93c82ad0379f4b31b,0,163.43,55.55,437.97,1,0.335068,0.6538510000000001,0.494459,0.334617,0.493998,4,0.98891889,0.000922618
0xa3efa3aeb27711b51b8bd12d8bf0885d4949f065,1,0.0,713.45,3413.9,4,0.49,10.0,2.927811,11.709167,11.709167,5,11.71124559,0.002079
0x1ec6ecc934ec1ad85bb4b579cfc53807da435a4d,1,294.77,0.0,884.32,1,1.6596650000000002,1.6596650000000002,1.6596650000000002,0.0070819999999999,0.552361,4,1.65966542,0.002583
0x7cdfea62a40319a44fa4c9ccc3fdfe57044f7956,1,40040.73,0.0,120122.2,1,0.018410651,0.018410651,0.018410651,0.0,0.0051910376666666,4,0.018410651,0.002837538
0x0aabebdabc7640410af5d901d4e460f174a4c946,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x2818fc0d8976f09fbe177f85811f9dd52e7b1b0c,0,265.5,94079.21,471723.55,5,0.003347,0.1,0.029026,0.003137,0.028719,10,0.14512913,0.001533949
0xf96fac628987691189dcbb69d6a8e184e63c1456,1,90459.42,0.0,90459.42,1,5.054,5.054,5.054,5.04746,5.04746,2,5.054,0.00654
0x2037aa91250d9c1ba88f3a0029cef6b1d203df1e,0,241.38,6175.33,573541.08,8,0.005764,11.694543,0.964223,0.029314,1.827619,139,87.74430758,0.018590222
0x984ac2891fbaf6a10038c25cc1ba20e787416cfe,1,28692.0,16491.53,1930018.77,37,0.0004549536316791,5.33389622,0.1786044003514827,0.0,0.2192622581891485,83,6.60836281300486,-3.477701063695969
0x61ef07d1acc8d33ad848335feb6124110f158a39,0,1.85,0.07,7.53,2,962.91933,1038.0806699999996,1000.5,0.001078,500.249528,6,2001.0,0.001886545
0x56cd4a4b329c8d194ff8ffaab2f97ee66e5ce6c8,0,25.28,0.23,76.32,2,31.04208,69.95792,50.5,2.644598,33.666163,5,101.0,0.001512
0x3292e766590e64901c5c877d659fc181c8ea87a6,0,480.48,184793.34,926369.08,4,0.0018,22.277831,6.393652,0.0,6.393244999999999,10,31.96826005,0.0020373
0xa967b502ecac61026dd86a3aeefb57593a5ef8ad,0,35.79,1858.3,496178.8,1,0.058982,0.151035,0.100439,0.058814,0.098705,522,26.31498093,0.651606873
0x5dc8ed6cfe7df7c66744ff4f68c53e6f482875e8,1,70884.37,11988.59,1222258.65,12,0.004804725,1.936826,0.283176648200981,0.0,0.7225,43,8.778476094230413,0.1084760942304122
0x2ee8b6c1b258cac555df9b91181769aa8ce00b3a,0,0.0,232.85,64500.23,66,0.0,62.0,1.393973,0.0,0.0,278,386.1305073,386.1305073
0x2fb7fe1deb5bd7617f795447a10693f3de273e6b,1,0.0,0.0,3.8,1,3.328328,3.328328,3.328328,3.327467,3.327467,2,3.32832837,0.0008609999999999
0xaea6c022da4938936474a652589eb95643ec7d48,0,27130.07,40053.19,1006465.13,4,0.27,6.519476999999998,1.1063459999999998,0.0,1.5459459999999998,29,18.80788528,0.256537337
0x6a860d1d83fe30fe0baecad202e790cc4fc914f0,0,40.91,50390.16,504310.72,9,0.000484,40.0405,8.750200999999999,0.0,8.749545,20,87.5020066,0.006561175
0xcf1e4c2899ed260dcc68da9bbd986d8ea1c740d9,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x1dc0646b8e6c5cba9feedd029c4fea4af95f64f8,0,507.61,7229.58,229577.68,2,0.000123,1.002856,0.957879,0.716106,1.148398,55,28.73638021,0.026421141
0x6e407b9814c0a825d1065f11e0e02fb4b572c3fa,0,28.16,17020.26,102262.33,5,0.0,2.5,0.725826,0.087513,0.869518,11,4.35495365,0.00736497
0xcF13d8561e589d41794948A56781f23132Ec31b7,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x5d20a9031f62f8c68e85195be830524346a3fdfc,0,0.0,20174.12,161392.93,2,0.0,84.52,30.42575,0.0,0.0,9,243.406,243.406
0xbe94caa3dc151157fe26b11583aa427f1a616412,0,0.0,9162.88,29771.53,2,0.011487,1.882009,0.972736,2.918104,2.918104,4,2.918208732,0.000105
0x1f490954ba02a9ab82395e9c5538a9e72e36a475,0,25582.21,6876.05,118002.93,6,0.062998,0.18906,0.093505,0.04,0.180333,9,0.56103184,0.02003184
0x2861abfffa1234e184ffce00eeb65a62a778b5aa,0,4853.6,9834.52,39210.77,1,3.5083580000000003,7.5710000000000015,4.999534,0.11,7.498858999999999,5,14.99860085,0.000882
0x3c14e4712300df4a3466ccaba2b8133faa4326f9,0,156.18,0.0,312.37,1,101.0,101.0,101.0,2.0,50.499508,3,101.0,0.000984218
0x0f11fa4142a73e2a1583f0073ab942ceb73456d8,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x3c59d75a0f2a953f5edaa946025139c1bbbf3208,0,3.94,43647.13,218255.38,3,1.0,407.0,202.545818,0.99916,202.545018,10,1012.729089,0.003999663
0xb646868c8b6f87d19e3acf909996e24c679f0cf0,0,22116.81,14336.8,689731.52,3,0.095,66.5981,16.7868,0.0,6.102004,34,134.2944,-24.3577
0x7b2a7cf4a067dbee3e9380d69a8a765537d51a5d,0,17.54,434.15,13480.57,4,0.013909,0.540245,0.124375,0.044039,0.139704,56,3.731242964,0.0989275
0x0059782ecd69fb5413c5e1a98b40c28dff061162,0,803.95,112925.21,340383.53,2,0.0,6.995,2.333333,6.955496000000001,6.955748,5,7.0,-6.9114960000000005
0xc6d9f11ae46d20ab672ecf648878d924d82f212a,0,0.0,2180.52,226774.35,3,0.0,0.320286,0.173259,0.0,0.0,105,18.01892742,18.01892742
0xa9feb6a628570bef1dc921a4d21af164ff7bf63c,0,3.92,0.0,11.77,40,0.001078,1335.129842,50.025,1.0,666.999528,43,2001.0,0.001414909
0x3be81e78de352fb29b6b45af9d5f99957912203d,0,0.0,7728.89,100475.57,5,0.0,109.18,25.953565,0.0,0.0,14,337.39634,337.39634
0x42551f49c7e7bcc836722b072b52a666b9ffd76b,1,5968.47,13.76,6009.73,2,0.14,10.0,3.7466666666666666,11.238677,11.238677,4,11.24,0.001323
0x9a39a31c9c3b96944de00589f731c4167836a49c,0,0.0,0.0,21.52,1,11.0,11.0,11.0,10.99938,10.99938,2,11.0,0.00062
0xf591bBF70178bCAa80D306Ab65755ab7038962Cd,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x599e9279c8ece511b512830bd72b30d44382292e,0,53.34,823.96,275042.98,2,1.000993,20.506314,2.062174,1.000573,2.115667,620,647.5226629,0.128541003
0x3a0086083aa90c4692507bb82dc14b8754ebc663,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x012dbb1d6e6aaae7a0bf5f610a5fb44e308bb433,0,3.21,0.38,10.38,2,908.853504,1092.146496,1000.5,0.100592,666.999528,5,2001.0,0.001414909
0x55c3464654af7e46244d1c2cd2978b425a13da8f,0,2.11,0.0,6.32,2,370.119982,1630.880018,1000.5,1.248967,666.999528,5,2001.0,0.001414909
0x59a953dfd9c29e0d54d8fb67294c11022d6e6d04,0,0.0,0.0,3.3,1,9.136005,9.136005,9.136005,9.135534,9.135534,2,9.13600521,0.000471636
0xcab892262ca5a0ce0f507ba480bad436b8a571b9,0,0.0,0.0,2.38,1,0.407916,0.407916,0.407916,0.407444,0.407444,2,0.40791607,0.000471636
0x679564969d5bdfd315fe623ff9b9355c61bd518d,0,10237.89,2479.85,313620.72,5,0.011688,2.987,1.013439,0.0,0.7098479999999999,42,15.201583800000002,-3.9643162
0xc78208d544a644eecb52023bcd5914fd4401bd67,0,164.14,0.82,329.92,2,44.851417,56.148583,50.5,0.999405,50.499487,4,101.0,0.001026218
0xeb17037df15f171163d82c586c5b65ef112924ca,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x391865fcc9060f52acbff693fd1bafa0ac480357,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x4a951caf189f3d3581436b438d53c8f867b257a2,1,2727.79,475.16,26697.08,13,0.01595476,9.3966939,1.184879895,0.01021,2.707825903,23,18.95807832,0.003297
0x54f08c603af19f3fad482c1ad7a9d7b003616f1c,0,14.55,0.0,58.2,1,101.0,101.0,101.0,2.0,25.249475,5,101.0,0.0021
0x4b43842f73712948389eb45a01d6c7be2b444087,0,131.11,270.5,157290.82,2,0.005,84.963334,13.016076,0.994376,32.110129,683,6325.812847,0.117335602
0x977062d52f782564e8b2cbdc0f68f2183656474d,1,4351.05,1022.31,20471.12,2,1.26429599,86.15117406,30.07048815,1.0,22.5520051125,7,90.21146445,0.003444
0x8c6d5eb0da28a1b2d6769007ecffb1bc4754d30a,0,1.93,12736.67,38213.88,3,0.001562,30.462206,10.220906,0.199672,15.330563,5,30.66271846,0.001592609
0x68d688872c22eed4137b54fff9de150ce7589610,0,1.24,0.82,5.35,2,957.647973,1043.352027,1000.5,0.03732,666.999528,5,2001.0,0.001414909
0x8cb50afcda0459292048361833220b9328152037,0,24971.61,7483.75,804054.93,3,0.007395,0.147779,0.0802659999999999,0.0,0.009677,35,0.32106245,0.021078099
0x44e5797b8af9d494c51db210d48f7163d4f380b7,1,695.95,586.14,3626.63,3,1.0,17.36678,7.43212592,37.1600836,37.1600836,6,37.1606296,0.000546
0x5beab320f734c9946ef8b9bd2d7c7fe5f728c004,0,156.46,0.0,312.92,1,101.0,101.0,101.0,0.481766,50.499508,3,101.0,0.000984218
0xb3510c6786b90c2065644825bd34c4219f1460ff,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x6ddd9a6984ab3fffc38999de5ce7339ea2247a79,1,6.58,13541.46,40644.13,3,0.019,0.0475422971,0.0318474323666666,0.0,0.026846,6,0.0955422971,0.0150042971
0xa4fccf010247cf3d12ab45ede396e574aa9b4ac3,0,7004.52,1168.71,1137338.75,25,0.01,150.389231,20.588951,0.0,10.134104,210,1173.570208,-376.9476362
0xa68667a56e889ee52dfca1614db7078ff0aab82c,0,19576.74,24124.77,984173.5,15,0.010381,1.016,0.258576,0.0,0.408221,44,6.98155722,0.041794648
0x1b76d77499125f2b05779b78a8a642cecdc069ec,1,15754.37,116.72,65935.55,23,0.097853,14.010748,1.630177,0.3,10.187745,29,40.75442255,0.003444
0x711b2b67e5c7b22f0e468b4a65b37821e9dece83,1,35.32,0.0,35.32,1,0.0443256305,0.0443256305,0.0443256305,0.0441576305,0.0441576305,2,0.0443256305,0.000168
0x66549d08a9bed7ffdea947778d0960e27cb92ae2,0,0.0,2024.84,226781.97,3,0.0,0.420866,0.194868,0.0,0.0,113,21.82520606,21.82520606
0x5fb3dc3ec639f33429aea0773ed292a37b87a4d8,0,3623.47,1531.17,942777.08,41,0.0001,17.442999999999998,2.133107,0.0,0.821392,311,187.7134009,4.542900882
0x0bb8dc8dfbdfba65bcbea3e5dfda67bf7331bf19,1,3993.91,7460.14,244829.17,19,0.07933973,30.01,3.715825060175258,0.4,11.559352483333337,37,104.04310168490724,0.0089293349072372
0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c,0,0.0,8.8,87988.67,2710,0.0,0.5,6.2e-05,0.0,0.0,10000,0.616895894,0.616895894
0xd5bc1de8fa494faf0719d28db264fdce6af755eb,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x60afc5761212ed59608b0559b4ccbaad24fc74b1,1,41.72,3295.49,226430.18,50,0.0,13.0,0.778660782,0.00179,0.945194424,124,52.9489332,0.018045446
0x7acfe0e0f2cce1942252cbf06710cfafe632ba1d,0,45.31,6907.55,861928.48,4,0.31366,1.7756299999999998,0.949229,0.4987430000000001,0.988366,243,117.7043402,0.088731608
0x4402ff24e3f620fd5e3ad457c3f98698d03b9dd6,0,162.42,0.0,324.85,1,101.0,101.0,101.0,3.868258,50.499508,3,101.0,0.000984218
0x6d08f8573e742db3eb88d8c545971e4dc9668528,1,1233.83,44109.31,409322.08,7,0.299139,10.805712,3.640335,0.014146,3.275818,19,32.76301448,0.00483
0x5b754f4ecbbf0ce09e26669d88fe1e43de1b4a93,0,33660.15,21172.15,775259.83,7,0.01,13.819622,2.225498,0.0,0.992031,26,17.803985100000006,-0.052565568
0xa1ed3639c3b75ec9e5e2ffa947cd0dec7068d44f,0,0.0,1459.08,192598.72,3,0.0,0.814071,0.430866,0.0,0.0,133,56.87433321,56.87433321
0x816eb6108b4a54aea0ba4b53dff8aeb3f69b907d,0,9447.57,9709.48,287093.72,8,0.200346,50.0,14.919821,0.0,14.927125,30,208.8774915,-29.95650847
0x4eb1d2050017cf862939340c017a31aa2d59d8d8,1,0.0,19640.32,113810.52,5,0.002066,2.1,0.876617,1.280159,1.280159,6,4.383085567,3.102926657
0xa32aee644b0935a7e5f4a6330ee1337efee5973d,0,32.78,0.0,65.57,1,101.0,101.0,101.0,2.406203,50.499475,3,101.0,0.00105
0x410bc4c4fc1a278ba338b8a5b92ab2fb5d17db42,0,3.33,17423.46,52280.37,3,1.0,3.106423,2.038419,0.989485,2.034238,6,6.11525632,0.012543009
0x12770fec59eda25549fb46dd959a73af939490e1,0,0.0,3193.86,226763.77,2,0.0,1.007648,0.945329,0.0,0.0,72,67.11833937,67.11833937
0x8918baf0cf28332867da5b21cd26cba6522ae409,0,161.78,0.54,324.63,2,16.183965,84.816035,50.5,0.027509,50.499508,4,101.0,0.000984218
0x0cd4ea9b68ced287fc25923b071c0b1a0a14e9c6,1,964.04,608.44,6542.78,6,0.007267,10.0,2.007422,0.5,1.0,9,12.04453369,9.04453369
0xa5e9f3c535e6bebdd2a021715f64d1eff5911ab9,0,0.0,2044.89,229027.95,3,0.0,0.673905,0.280792,0.0,0.0,113,31.44866499,31.44866499
0xa564aa0d2f3a384b498e80048696218397996fc2,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xb4eda52a25e60b26c57064fdcb9deb268429e69a,0,23.34,0.0,70.03,1,101.0,101.0,101.0,0.05,33.666149,4,101.0,0.0015539999999999
0x1ecb876acb0a98d2614ce5e1496c7ed91f05ccc1,0,2.19,5034.48,20146.68,3,0.1,20.0,7.549477,0.09915,7.548828,8,30.19790619,0.002592615
0xbecb814e2862412a58a7d2ddd4d7cd4ade43677d,1,160.81,71.81,11389.5,18,0.004092414,3.255898,0.29085399,0.0,0.528133276,83,6.398787775,-25.81734205
0x5e5d6f6706420f932d796c0f28a83b26dabcfd8d,1,0.0,5.18,88.03,15,0.01,10.0,2.140515,0.0,0.0,18,36.38876002,36.38876002
0x41f89c9f82a10f1db08bec51466c40a96b95f92c,0,23.57,137.38,651150.63,5,0.0,600.0,1.2737889999999998,0.0,217.011227,4759,6032.663224,1041.404999
0x17bd6f815fb71a77dc20e12177c4d763a3f67632,1,0.0,0.0,19.77,1,1.0,1.0,1.0,0.999559,0.999559,2,1.0,0.000441
0x80f48e5658dfbcea1e3409ef01309d29140f0098,0,0.0,0.0,12477.37,1,5.175,5.175,5.175,5.1729,5.1729,2,5.175,0.0021
0xd57efd4bbdf2eda99e52cba8f0baa6c10a7a1255,1,11857.22,0.0,35571.65,1,0.02,0.02,0.02,0.0,0.0045528533333333,4,0.02,0.00634144
0x4eb46c9c0c3cb603c1c28ee1d14ecab1eef6cde4,0,0.0,12201.17,97609.33,3,0.0,62.791,26.66075,0.0,0.0,9,213.286,213.286
0xc468dc378feb4a2dbfe7100a4e13ddb8be2c610f,0,37.58,817.22,1129692.28,2,0.200006,10.0,0.271168,0.502975,0.8763860000000001,1784,369.6024306000001,0.643833225
0xa18e920c949ed2686780e495540fe7f5fea40782,0,0.0,2217.6,319334.57,3,0.0,0.493984,0.277188,0.0,0.0,145,39.91506169,39.91506169
0xc66e28520f2d96b9558799733485e651705255d8,0,22.75,0.0,68.25,1,101.0,101.0,101.0,0.6639079999999999,33.666149,4,101.0,0.0015539999999999
0x245dac79af38fdb717c7b5a04940f618c52c9d6b,1,56.89,1945.42,46860.83,12,7.22321e-05,0.0569,0.010735409,0.015381048,0.076621963,27,0.257649821,0.027783931
0xbc492382aa0586f08cdb2e0ba88c1048f1e7b44e,1,0.0,437.79,10153.88,10,0.01,2.0,0.618487,6.183823,6.183823,11,6.18487295,0.00105
0x71dbdf056658ab944e05d25231dcff8195979f0a,0,0.0,2974.14,229008.45,4,0.0,1.016138,0.83739,0.0,0.0,78,64.47903099,64.47903099
0x441b9badc07eee7d71c2d5405ad684b1c9ac4e54,0,26.29,0.0,78.88,2,23.344561,77.655439,50.5,0.3,33.666163,5,101.0,0.001512
0x6ae9a3937e9df8bff944ec0307e7d4748533c5f7,1,218.59,1171.98,177750.77,72,0.001766184,5.001994485,0.245860053,0.0,0.52515389,220,33.4369672,-10.67595955
0x64d6d26c1228749e7103bd32008ed6dc38b1cfd3,0,5815.87,203.93,957766.52,3,0.002668,5.17332,0.162932,0.001726,0.073801,266,17.10790502,5.225907102
0x96c94575af5c6755123de2f2a9c4f7b62c43c511,1,162.08,188.82,701.82,2,1e-05,0.5,0.250005,0.249044,0.249522,4,0.5000100000000001,0.000966
0x4b0a1ff843b07ec845a60413baf75d8fc0925341,0,0.0,1868.51,291487.33,5,0.0,6.999,1.612074,0.0,0.0,157,251.48351040000003,251.48351040000003
0x9dadb4060e179e62dda9ce44b0a690cc777d214b,0,0.0,96.88,758527.15,1,0.005,0.973591,0.327864,0.983355,0.983355,4,0.98359122,0.00023625
0x9a56ada62de0a0986210a4e4f85d4f4f7929d337,1,1858.32,104.5,4575.3,26,0.00523382,5.46538563,1.6161915893423076,42.02,42.02,27,42.0209813229,0.0009813229
0xa51960df18ca816b738a401ac310656fba0d52ef,1,644.13,1899.37,15872.15,6,0.007776,1.204534,0.624387,0.492043,1.091034,11,4.370706393,0.006570635
0x448b06c4975d155c6f73b865f53743608e60c715,0,110911.88,6.33,221836.43,2,0.126268,0.8729979999999999,0.499633,0.01,0.499192,4,0.99926565,0.000882
0xff598043379695bf920eec46aa79a40569c264c4,1,834.64,791.91,119213.78,120,0.03,2.0,0.172442857,0.0,2.405,150,24.142,0.092
0x8ac5a96121b5cdbe08865021762967252d93fdce,1,188.04,548.4,26998.13,28,0.000720859,0.322424471,0.059932676,0.0,0.026225477,88,1.73804759,0.19074447
0x9fa73b852368a33e6af55f042e80cae3cb9e3362,0,0.0,1143.25,198925.67,9,0.0,169.995,58.55100899999999,0.0,0.0,175,10187.8755,10187.8755
0x4b7da5b027c323307597a12dcd1488131ca15b4e,0,15.39,0.0,46.17,1,101.0,101.0,101.0,5.168918,33.666149,4,101.0,0.0015539999999999
0x041a1a4ade976df5a4fc0f4915f888ab3615b10e,0,9.49,11318.66,577697.67,4,0.010472,18.913706,0.8296979999999999,0.014595,0.897617,98,42.31458197,0.126566116
0x27f496450ea7fe792f382a2820c4a097d56caac8,0,5837.27,3374.66,972451.3,32,0.001,18.668,3.304245,0.0,1.160187,188,151.99528769999995,-10.43091229
0x9CdfC5b0ACA4527a0916412E9dbD6AD85556A494,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x3d62da92d3c87083211acd8062cf0edfbda30a5f,0,0.0,0.0,3.32,1,0.047442,0.047442,0.047442,0.046386,0.046386,2,0.04744152,0.001055747
0x5e1f89284b8283edcd082901b78c7589f39d5b51,1,25173.11,1125.57,77770.45,2,0.05,0.292229,0.171114,0.000462,0.113852,5,0.34222868,0.000672
0xc777512dd241b69399a1285f20f5bf6a5dafd7ca,0,2.33,5.74,16.13,1,0.005,4.99,2.4975,0.004528,2.497028,4,4.995,0.000943273
0x442355d561494fdb6d383dd780205c9cea4f257b,1,2.68,0.0,2.68,1,15.70885559,15.70885559,15.70885559,15.70799459,15.70799459,2,15.70885559,0.000861
0xf6f001b1d6a0e3ec02914848fb8f34503e7dc769,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x870cbbd204d5e2317c60374888e4b6be3bfa092b,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x3dbfa1d1158a165db392f5f7de987c0200482f25,1,484.04,239.34,43136.13,61,0.015171456,1.8,0.270917006,0.0,0.398008842,124,18.69327343,-3.197212866
0xb9ffc64f0c0de762fe3c4ae3ebbd446ac3beb989,1,25.75,1.67,185.23,2,0.33,0.33,0.33,0.0,1.298531156,10,0.99,-8.099718095
0x677281397fa86512b2dbfd654fc8dde51b2eb364,0,578.13,5275.82,667350.67,4,0.05,9.118,0.472808,0.0,0.471944,228,53.90013293,0.098506973
0x9d1cdf5fa27237c26363b81f154205af4e3b5f1c,0,1648.23,66539.98,954634.85,9,0.040001,0.6,0.094797,0.039791,0.094274,28,1.32715743,0.0073185
0xc0ad01e6f283d5f29930e479b9e9588107230983,1,1577.18,0.91,129351.9,12,0.4,5.0,4.110258743438657,0.0,1.3457365698166637,107,102.75646858596642,-7.593930139
0xbc452b6696e9b01ef88dd97fdb5d6685152b92d4,0,2982.6,6243.3,455733.22,15,0.1,95.0661,11.492781,0.0,4.366546,120,344.7834437,-48.20565635
0x59Cd39Bd79769561735dC8d597D143db23e207A1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x94315a85da8185e9f988526ce6c0cfb8fafe261d,0,5765.88,19401.98,848299.97,17,0.041306,13.499579999999998,5.0410580000000005,0.0,1.994543,88,126.0264432,0.37022966
0x003eb9c77b5b896fcc27adead606d23def34510e,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc385b489c29a4f54052fbd1e2a06d5445499aea0,0,5376.12,6846.0,143725.63,10,0.0069999999999999,0.233241,0.051364,0.0,0.035876,24,0.513643619,0.011381407
0x2ff99437f01dbc064426aafe21769de93de74ec6,0,0.0,88.41,884007.07,1649,0.0,22583.9026,159.510377,0.0,0.0,10000,1594944.257,1594944.257
0x9baac782ea141718437a825704fc61802993c03a,1,0.0,97.65,45211.65,21,0.05,5.481914,1.032991,25.823918,25.823918,26,25.82477863,0.0008609999999999
0xF7C00DEa37F797bb83CbF4655D87F3449953004E,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x5f3ed877220d2d19e006a0f6cac3c26734d3d8ac,0,0.0,0.0,4.85,1,0.522317,0.522317,0.522317,0.521875,0.521875,2,0.52231676,0.00044176
0xe0a3d0783f6c178e29ed8f6a637cea161d8c1f6e,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x00e8b95224298d3a9d14f4982b56f53275431f57,1,13695.95,2232.58,18161.12,2,1.00108583,1.38826969,1.19467776,2.38912683,2.38912683,3,2.38935552,0.00022869
0x4ac5ed4b31f4f0e16bd96bf2d9f96200d7c266af,0,3049.54,8276.85,1114801.93,14,0.0,934.9,63.414759,0.0,10.737502,287,2980.493658,424.9681617
0x7dcd03f3ca329be88bc4b24ced535e2f8ee610c9,0,13266.23,8793.26,886852.4,10,0.045256,122.0,18.290891,0.0,19.834642,80,713.3447382,-99.87556391
0x70d583ffd9c73fe5b0db07946f5273a8a63aea4c,0,17.43,0.33,70.38,2,17.025816,83.974184,50.5,0.202494,25.249475,6,101.0,0.0021
0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,1,14575.61,81.28,309420.08,35,0.0069999999999999,257.675164,14.850349,0.0,28.992613,62,608.8643103999998,0.019434507
0x0dee972fad19f4ea48a4d9604ac3fc9f3b56b7e5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xd8f203a2cfd7c647cd5a6619e90003724895d570,1,6.72,157.44,1430.37,7,0.042879,19.95829205,3.036605138138889,0.50772424325,13.663862121625,11,27.32944624325,0.001722
0xa76b61f7d05fd365ac6eecb44eb36f0148ef3310,0,7.11,0.0,21.33,1,101.0,101.0,101.0,3.0,33.666121000000004,4,101.0,0.001638
0x5131327d6c73edbab590b51ae085d036c3b131c0,1,1822.58,2358.23,98725.55,33,0.00095,0.4,0.127408684,0.0,1.37667178,43,4.84153,-2.041828901
0xf87f6f77d695039599412b9fe04ddc89a5e7eb79,1,3030.48,21055.1,48171.17,2,0.19,4.0,2.095,0.18,2.08935,4,4.19,0.0113
0xa77cb52ef8c4e2b227ea63e2178918fd6eab936c,0,18343.94,4591.75,912651.27,4,0.077214,2.315862,1.082853,0.0,0.237672,55,7.5799697,-3.82830325
0xee14140f20fb737809ca206c238382b3f802ca6c,1,0.0,267.74,555312.6,64,0.0007599999999999,9.98,1.042908,0.0,0.0,104,107.419484,107.419484
0xcb3d6f40bcf01eac9111f85436b2cfc5aac1a60c,0,0.0,50.94,509376.3,1625,0.0,570.129274,4.491976,0.0,0.0,10000,44915.26672,44915.26672
0xbc2fa511122c7a324f553f0eca0bbf7dfbf87dcd,0,158.74,0.84,319.17,2,8.065659,92.934341,50.5,4.316806,50.499508,4,101.0,0.000984218
0x5d75155d23a953f7745be8003a7e1624846d8d2b,0,2779.44,10627.02,454838.13,1,0.200032,0.243412,0.20242,0.19525,0.279818,62,7.287108797999999,0.011844518
0xae022a2344d004577b69eb9ddaf5a9a2deecc011,0,2.82,0.0,8.47,2,512.3190639999998,1488.680936,1000.5,1.519172,666.999528,5,2001.0,0.001414909
0x574b7e93b755fd36e6a62ffbc25be94c65a929e8,1,320851.33,10599.18,673500.2,3,0.50739354,1.01,0.83913118,1.257112845,1.2579048075,5,2.51739354,0.001583925
0xcc7ecc050aab5843c79f14933e207f032bc16b78,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xa46a7215e11b24851ad572f2f621c8d354cad0e5,0,42221.36,23534.11,544730.98,4,1.975,25.273652,6.452346,0.0034,5.0178650000000005,16,45.16642057,0.005634005
0xaa3f81703c696e216b36f3bb089071ae4b0d824a,0,158.47,0.0,316.93,1,101.0,101.0,101.0,0.012454,50.499508,3,101.0,0.000984218
0x430e18df147682e43806268bef5082beae418bcf,1,223706.81,1380.57,898968.93,1,0.0009,0.0054241,0.0024080333333333,0.0006,0.001533025,7,0.0072241,0.001092
0xc4b1a260735fdc817409183db8594baf9f0b0f2f,1,0.0,53.14,29301.52,13,0.004602,7.0,1.457951,20.401321,20.401321,15,20.41132057,0.01
0x8137f810c7815b63b6cf5d496fbb8fdb356313c5,0,8944.98,6126.28,800357.48,4,0.010024,0.731052,0.089474,0.0,0.359544,115,7.247399445,-4.97710268
0x514e9ca5406f112aba902b0cba87395b914d861e,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xb2eb50a68164315939181f308ae7949028cac6d5,1,3638.75,0.0,25471.22,1,0.0138851,0.0138851,0.0138851,0.0,0.0018516465714285,8,0.0138851,0.000923574
0x655c04ac7136242783a28215261890f82a9116fc,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc95b4edb987161eb764a01ef94e524998e063b37,0,3.15,0.61,320.1,3,2059.981856,5739.623189,3333.666667,1.02895,99.019293,104,10001.0,0.05145
